Project_ID,Location,Geographic_Region,Budget_Cr,Tower_Count,Substations_Count,Steel_Demand_Tons,Conductor_Demand_Km,Insulator_Demand_Nos,Transformer_Demand_Units,Tower_Type,Substation_Type,Terrain_Difficulty,Tax_Rate,Start_Year,Completion_Year,Line_Length_CKM,Transformation_Capacity_MVA
PROJ-5141,Chhattisgarh,Hilly Forests,1494.0,1783,2,53490.0,3576,128376,3,D/C 400 kV,Hybrid,High,12,2013,2017,596,3114
PROJ-2913,Rajasthan,Desert Plains,1095.0,4640,1,162400.0,5568,111360,2,S/C 220 kV,AIS,Low,18,2018,2021,1856,2847
PROJ-6915,Odisha,Coastal Plains,1876.0,2058,1,60334.0,4116,156408,3,D/C 400 kV,AIS,Medium,12,2021,2024,686,3038
PROJ-8207,Delhi,Northern Plains,2481.0,2815,2,84097.0,5640,202680,5,D/C 400 kV,Hybrid,Low,12,2012,2014,940,4692
PROJ-2600,Chhattisgarh,Hilly Forests,1006.0,655,1,20097.0,1578,98250,1,D/C 765 kV,Hybrid,Medium,12,2014,2018,263,500
PROJ-3207,Chhattisgarh,Hilly Forests,1460.0,1107,2,33269.64014059819,2652,166050,2,D/C 765 kV,Hybrid,Medium,12,2020,2023,442,1391
PROJ-3260,Chhattisgarh,Hilly Forests,1636.0,1457,1,50995.0,1530,30317,4,S/C 220 kV,GIS,Medium,18,2014,2016,510,3020
PROJ-1289,Raipur,Hilly Forests,2026.0,1625,1,48750.0,3888,243750,3,D/C 765 kV,Hybrid,Medium,12,2011,2014,648,3053
PROJ-6922,Odisha,Coastal Plains,2690.469480286639,2712,3,81360.0,5424,175738,5,D/C 400 kV,GIS,Low,18,2010,2014,904,4712
PROJ-3442,Rajasthan,Desert Plains,908.0,751,1,22570.460474787025,1794,106642,2,D/C 765 kV,AIS,Medium,18,2016,2019,299,500
PROJ-6166,Gujarat,Desert Plains,1411.0,970,1,29152.259201788835,2322,140650,1,D/C 765 kV,Hybrid,Medium,18,2013,2016,387,2038
PROJ-9721,Raipur,Hilly Forests,1614.0,1231,2,36930.0,2964,166185,2,D/C 765 kV,GIS,Medium,18,2014,2016,494,3056
PROJ-9951,Karnataka,Coastal Plains,1105.0,4528,1,158480.0,5433,108672,4,S/C 220 kV,AIS,Low,18,2022,2024,1811,3023
PROJ-6828,Bihar,Northern Plains,2216.0,1485,2,44550.0,3564,92700,4,D/C 400 kV,GIS,Low,12,2013,2016,594,2956
PROJ-9909,Odisha,Coastal Plains,2218.0,2230,2,66900.0,2676,54590,4,S/C 220 kV,AIS,Low,18,2019,2022,892,4625
PROJ-1971,Odisha,Coastal Plains,942.0,893,1,26382.0,1800,64296,1,D/C 400 kV,AIS,High,12,2012,2016,300,500
PROJ-1711,Raipur,Hilly Forests,1546.0,1567,2,54845.0,1410,33847,3,S/C 220 kV,GIS,High,18,2021,2025,470,1520
PROJ-5879,Jabalpur,Hilly Forests,1634.0,1606,2,48266.52399801327,1209,34690,4,S/C 220 kV,GIS,High,12,2017,2020,403,3169
PROJ-2712,Bihar,Northern Plains,1089.0,6193,2,216755.0,5574,151605,3,S/C 220 kV,AIS,High,12,2018,2022,1858,2817
PROJ-2434,Jabalpur,Hilly Forests,2684.0,2870,3,114800.0,5166,439110,4,D/C 765 kV,Hybrid,High,18,2022,2026,861,4288
PROJ-5453,Bihar,Northern Plains,979.0,692,1,22143.0,1692,103800,1,D/C 765 kV,AIS,Medium,18,2013,2016,282,500
PROJ-4061,Delhi,Northern Plains,1365.0,1673,1,50190.0,1506,40152,1,S/C 220 kV,Hybrid,High,12,2015,2019,502,1306
PROJ-8155,Assam,Hilly Forests,1388.0,1390,2,48650.0,1668,33360,3,S/C 220 kV,AIS,Low,12,2016,2019,556,3257
PROJ-5434,Odisha,Coastal Plains,1310.0,4582,1,160370.0,5499,112167,4,S/C 220 kV,Hybrid,Low,12,2019,2021,1833,3208
PROJ-5762,Chhattisgarh,Hilly Forests,1795.0,1416,2,42556.287659518544,3402,210984,2,D/C 765 kV,AIS,Medium,18,2018,2022,567,2892
PROJ-8918,Odisha,Coastal Plains,2654.0,2418,2,84630.0,2901,50314,3,S/C 220 kV,GIS,Low,18,2010,2014,967,4480
PROJ-4320,Odisha,Coastal Plains,1155.0,1039,2,31225.97660892639,780,22442,2,S/C 220 kV,GIS,High,18,2014,2016,260,500
PROJ-5022,Bihar,Northern Plains,1447.0,1321,2,39701.16949027118,3168,178335,1,D/C 765 kV,GIS,Low,12,2020,2024,528,1564
PROJ-9809,Delhi,Northern Plains,1275.0,1863,2,74520.0,3354,279450,3,D/C 765 kV,AIS,High,12,2013,2015,559,2982
PROJ-8310,Gujarat,Desert Plains,2022.0,2759,2,82918.64241003648,2070,66216,2,S/C 220 kV,Hybrid,High,12,2020,2023,690,2704
PROJ-6111,Assam,Hilly Forests,2428.0,3377,3,101491.9374478772,2538,81048,5,S/C 220 kV,Hybrid,High,12,2015,2017,846,4774
PROJ-7771,Chhattisgarh,Hilly Forests,996.0,987,2,34545.0,888,23688,2,S/C 220 kV,Hybrid,High,12,2019,2022,296,500
PROJ-7159,Karnataka,Coastal Plains,1627.0,1247,1,37410.0,2490,80806,2,D/C 400 kV,GIS,High,12,2011,2014,415,1310
PROJ-7484,Raipur,Hilly Forests,1525.0,1198,1,35940.0,2880,179700,2,D/C 765 kV,Hybrid,Low,18,2021,2025,480,3300
PROJ-3994,Jabalpur,Hilly Forests,2690.469480286639,2068,2,62040.0,2481,44669,4,S/C 220 kV,GIS,Low,18,2013,2015,827,4098
PROJ-3192,Bihar,Northern Plains,883.0,853,2,25635.95577229472,2052,119420,1,D/C 765 kV,AIS,Medium,18,2010,2014,342,500
PROJ-8534,Karnataka,Coastal Plains,1302.0,1220,1,39028.0,2460,87840,2,D/C 400 kV,Hybrid,Medium,12,2016,2019,410,1312
PROJ-1316,Odisha,Coastal Plains,1574.0,1780,1,71200.0,3204,267000,4,D/C 765 kV,Hybrid,High,18,2017,2020,534,2789
PROJ-2793,Assam,Hilly Forests,1379.0,5424,1,163012.22052629138,10848,351475,4,D/C 400 kV,GIS,Medium,12,2010,2013,1808,2874
PROJ-9900,Karnataka,Coastal Plains,2175.0,1948,2,57256.0,3894,121602,4,D/C 400 kV,GIS,High,12,2012,2015,649,2839
PROJ-2274,Odisha,Coastal Plains,2404.0,2150,3,75250.0,2580,52632,4,S/C 220 kV,AIS,Low,12,2013,2017,860,4228
PROJ-4579,Gujarat,Desert Plains,983.0,732,2,25620.0,879,17919,2,S/C 220 kV,AIS,Low,18,2013,2016,293,500
PROJ-1166,Raipur,Hilly Forests,1177.0,1142,2,32728.0,2298,82224,2,D/C 400 kV,AIS,High,12,2021,2023,383,1411
PROJ-1211,Gujarat,Desert Plains,1059.0,4689,2,140922.6220589565,11250,703350,3,D/C 765 kV,AIS,Medium,18,2014,2018,1875,3046
PROJ-7321,Delhi,Northern Plains,1676.0,1702,2,51060.0,4086,122544,2,D/C 400 kV,AIS,Low,18,2011,2015,681,3071
PROJ-3246,Jabalpur,Hilly Forests,2613.0,3170,3,126800.0,5706,475500,4,D/C 765 kV,Hybrid,High,12,2020,2023,951,4112
PROJ-8800,Assam,Hilly Forests,1009.0,906,1,25073.0,2184,135900,2,D/C 765 kV,Hybrid,Medium,12,2020,2024,364,500
PROJ-2178,Bihar,Northern Plains,1435.0,1473,2,51555.0,1326,30650,3,S/C 220 kV,GIS,High,18,2017,2019,442,1709
PROJ-8416,Bihar,Northern Plains,1257.0,1335,1,46725.0,1602,32040,2,S/C 220 kV,AIS,Low,18,2019,2023,534,3019
PROJ-3327,Gujarat,Desert Plains,1465.0,6297,2,251880.0,11334,850095,2,D/C 765 kV,GIS,High,12,2022,2024,1889,2800
PROJ-7058,Assam,Hilly Forests,1755.0,1854,2,54404.0,3714,133488,3,D/C 400 kV,AIS,High,12,2019,2023,619,2985
PROJ-3043,Karnataka,Coastal Plains,2409.0,2720,2,83512.0,5454,195840,3,D/C 400 kV,Hybrid,High,18,2021,2025,909,4448
PROJ-7400,Assam,Hilly Forests,1087.0,999,1,31573.0,1992,64735,1,D/C 400 kV,GIS,Medium,12,2019,2023,332,500
PROJ-7961,Chhattisgarh,Hilly Forests,1260.0,968,2,33880.0,1161,23232,1,S/C 220 kV,AIS,Low,18,2017,2020,387,1267
PROJ-1762,Raipur,Hilly Forests,1366.0,1260,1,34746.0,3006,189000,2,D/C 765 kV,AIS,Medium,12,2019,2023,501,2813
PROJ-2664,Odisha,Coastal Plains,1997.0,1778,1,62230.0,2133,42672,3,S/C 220 kV,Hybrid,Low,12,2021,2024,711,3098
PROJ-2463,Delhi,Northern Plains,2690.469480286639,2235,2,78225.0,2682,46506,3,S/C 220 kV,GIS,Low,18,2010,2012,894,4265
PROJ-9621,Jabalpur,Hilly Forests,1013.0,763,2,22931.106980376164,1830,114450,2,D/C 765 kV,Hybrid,Low,12,2015,2018,305,500
PROJ-5841,Odisha,Coastal Plains,1348.0,1329,2,41954.0,3210,192705,3,D/C 765 kV,AIS,Medium,12,2021,2023,535,1193
PROJ-4601,Chhattisgarh,Hilly Forests,1287.0,5424,1,158125.0,10872,406800,2,D/C 400 kV,Hybrid,Low,12,2011,2014,1812,2604
PROJ-5859,Karnataka,Coastal Plains,2394.0,3634,3,109215.78344257796,2730,87216,4,S/C 220 kV,AIS,High,18,2019,2022,910,4344
PROJ-5053,Odisha,Coastal Plains,1248.0,1274,1,38220.0,1338,30576,3,S/C 220 kV,AIS,Medium,12,2020,2022,446,1922
PROJ-3413,Bihar,Northern Plains,1302.0,1850,2,64750.0,1665,44400,2,S/C 220 kV,AIS,High,12,2020,2023,555,2903
PROJ-6911,Odisha,Coastal Plains,1302.0,5240,2,157200.0,5502,125760,2,S/C 220 kV,Hybrid,Medium,18,2016,2020,1834,3131
PROJ-8082,Gujarat,Desert Plains,2276.0,1975,2,57978.0,3942,127980,2,D/C 400 kV,GIS,High,18,2022,2025,657,3053
PROJ-3210,Karnataka,Coastal Plains,2224.0,2174,2,68732.0,5208,317404,5,D/C 765 kV,AIS,Medium,12,2010,2013,868,4405
PROJ-4210,Bihar,Northern Plains,1498.0,1752,1,52560.0,3498,113530,2,D/C 400 kV,GIS,Medium,12,2014,2018,583,1464
PROJ-2579,Assam,Hilly Forests,1588.0,1710,1,51300.0,3420,126540,2,D/C 400 kV,Hybrid,Low,12,2013,2016,570,3029
PROJ-7107,Karnataka,Coastal Plains,1291.0,5300,2,185500.0,5565,129744,2,S/C 220 kV,Hybrid,Medium,18,2019,2021,1855,2741
PROJ-2457,Karnataka,Coastal Plains,2102.0,1750,2,52500.0,2100,42840,2,S/C 220 kV,Hybrid,Low,18,2020,2023,700,3113
PROJ-7156,Assam,Hilly Forests,2690.469480286639,2250,2,78750.0,2700,48600,5,S/C 220 kV,GIS,Low,12,2010,2012,900,4692
PROJ-5171,Jabalpur,Hilly Forests,1129.0,1013,2,40520.0,1824,154989,2,D/C 765 kV,Hybrid,High,18,2017,2019,304,500
PROJ-9322,Gujarat,Desert Plains,1311.0,1210,1,37160.0,2892,169400,3,D/C 765 kV,AIS,Medium,18,2019,2021,482,1465
PROJ-9932,Rajasthan,Desert Plains,1355.0,1100,2,33000.0,1320,26928,2,S/C 220 kV,AIS,Low,18,2016,2019,440,3250
PROJ-9193,Jabalpur,Hilly Forests,2191.0,2026,2,60780.0,4884,303900,5,D/C 765 kV,AIS,Medium,12,2016,2018,814,4191
PROJ-5060,Rajasthan,Desert Plains,893.0,750,2,26250.0,900,18000,1,S/C 220 kV,AIS,Low,12,2010,2014,300,500
PROJ-6384,Chhattisgarh,Hilly Forests,1244.0,1170,2,35163.03429494117,2832,170820,3,D/C 765 kV,AIS,Medium,18,2019,2021,472,895
PROJ-9817,Odisha,Coastal Plains,1572.0,1360,1,40800.0,1428,28299,2,S/C 220 kV,GIS,Medium,12,2016,2018,476,2738
PROJ-1402,Assam,Hilly Forests,1844.0,1746,2,52474.0665632199,4182,261900,2,D/C 765 kV,AIS,Medium,12,2013,2015,697,3130
PROJ-5795,Assam,Hilly Forests,1545.0,1439,1,43247.52679523107,2874,93247,1,D/C 400 kV,GIS,High,18,2013,2016,479,1756
PROJ-5398,Odisha,Coastal Plains,1387.0,1261,1,37897.93696232548,3012,186628,2,D/C 765 kV,AIS,Low,18,2014,2017,502,3040
PROJ-6602,Karnataka,Coastal Plains,2055.0,1799,2,57506.0,3600,129528,3,D/C 400 kV,Hybrid,High,12,2015,2017,600,2814
PROJ-3453,Karnataka,Coastal Plains,2690.469480286639,2121,2,63630.0,5112,286335,3,D/C 765 kV,GIS,Medium,12,2021,2023,852,4168
PROJ-9565,Chhattisgarh,Hilly Forests,1032.0,1020,1,35700.0,918,24480,2,S/C 220 kV,AIS,High,18,2020,2024,306,500
PROJ-2943,Karnataka,Coastal Plains,1271.0,1135,2,34050.0,2286,83990,1,D/C 400 kV,Hybrid,High,18,2016,2019,381,1652
PROJ-5535,Odisha,Coastal Plains,1442.0,1307,2,39210.0,3150,196050,2,D/C 765 kV,AIS,Medium,18,2013,2016,525,2662
PROJ-5191,Gujarat,Desert Plains,1043.0,4828,1,145100.11074869742,11586,724200,3,D/C 765 kV,AIS,Medium,12,2012,2015,1931,2755
PROJ-9240,Chhattisgarh,Hilly Forests,2120.0,2611,2,78330.0,1959,54330,4,S/C 220 kV,GIS,High,12,2021,2024,653,3224
PROJ-1654,Raipur,Hilly Forests,2250.0,3584,2,107520.0,2691,86016,3,S/C 220 kV,AIS,High,18,2019,2022,897,4120
PROJ-5599,Raipur,Hilly Forests,1036.0,886,2,26616.0,1764,63792,2,D/C 400 kV,Hybrid,Medium,18,2018,2022,294,500
PROJ-3217,Gujarat,Desert Plains,1400.0,1427,2,42810.0,2850,102744,2,D/C 400 kV,Hybrid,High,18,2020,2023,475,1276
PROJ-1476,Odisha,Coastal Plains,1374.0,1125,1,39375.0,1350,27540,4,S/C 220 kV,AIS,Low,12,2016,2019,450,3007
PROJ-2806,Rajasthan,Desert Plains,1203.0,5505,2,181581.0,11010,396360,3,D/C 400 kV,Hybrid,High,18,2020,2023,1835,3256
PROJ-1351,Gujarat,Desert Plains,1944.0,1966,1,60545.0,3936,143518,4,D/C 400 kV,Hybrid,Low,12,2018,2021,656,2983
PROJ-2411,Assam,Hilly Forests,2522.0,2315,3,69450.0,2778,56671,5,S/C 220 kV,Hybrid,Low,18,2014,2018,926,4700
PROJ-5651,Chhattisgarh,Hilly Forests,877.0,1073,2,32247.808374762288,2148,77256,1,D/C 400 kV,AIS,Low,18,2015,2018,358,500
PROJ-4088,Rajasthan,Desert Plains,1333.0,1394,2,38808.0,2796,103156,2,D/C 400 kV,AIS,Medium,12,2011,2014,466,1409
PROJ-3990,Raipur,Hilly Forests,1360.0,5575,2,171382.0,11148,348014,4,D/C 400 kV,GIS,High,12,2019,2021,1858,2799
PROJ-9028,Raipur,Hilly Forests,1666.0,1510,2,45300.0,1812,36965,4,S/C 220 kV,AIS,Low,12,2013,2016,604,2920
PROJ-5128,Chhattisgarh,Hilly Forests,1185.0,1044,2,33045.0,2088,65171,2,D/C 400 kV,GIS,Medium,12,2017,2019,348,500
PROJ-7570,Odisha,Coastal Plains,1667.0,1402,1,42060.0,2826,90850,2,D/C 400 kV,GIS,High,12,2016,2018,471,2909
PROJ-2355,Karnataka,Coastal Plains,1909.0,2732,2,82107.18777246092,2052,65568,4,S/C 220 kV,Hybrid,High,12,2013,2017,684,3505
PROJ-8353,Chhattisgarh,Hilly Forests,2690.469480286639,2238,2,67140.0,5370,145022,3,D/C 400 kV,GIS,Low,12,2010,2013,895,4752
PROJ-5942,Raipur,Hilly Forests,1016.0,1161,1,34830.0,2322,83592,1,D/C 400 kV,Hybrid,Low,12,2016,2018,387,500
PROJ-9351,Raipur,Hilly Forests,1227.0,1133,1,32886.0,2712,162019,1,D/C 765 kV,AIS,Low,18,2010,2013,452,1806
PROJ-7822,Karnataka,Coastal Plains,1619.0,1410,1,42300.0,1692,30456,4,S/C 220 kV,GIS,Low,18,2022,2026,564,2978
PROJ-8562,Rajasthan,Desert Plains,1463.0,5309,2,185815.0,5574,114674,4,S/C 220 kV,GIS,Medium,18,2021,2024,1858,2902
PROJ-2615,Bihar,Northern Plains,2225.0,2090,1,83600.0,3762,282150,3,D/C 765 kV,GIS,High,12,2021,2025,627,2830
PROJ-9935,Raipur,Hilly Forests,2386.0,2260,2,67800.0,5424,162720,4,D/C 400 kV,AIS,Low,18,2010,2012,904,4523
PROJ-1607,Jabalpur,Hilly Forests,1137.0,1277,2,51080.0,2298,166074,1,D/C 765 kV,GIS,High,18,2021,2024,383,500
PROJ-1678,Delhi,Northern Plains,1219.0,1181,2,35493.62692506455,2352,85032,2,D/C 400 kV,AIS,Medium,18,2012,2014,392,1375
PROJ-4195,Chhattisgarh,Hilly Forests,1327.0,1660,1,54556.0,1251,39840,3,S/C 220 kV,AIS,High,12,2018,2021,417,3308
PROJ-6854,Raipur,Hilly Forests,1938.0,2170,2,65100.0,3906,332010,2,D/C 765 kV,Hybrid,High,18,2017,2019,651,3115
PROJ-1153,Chhattisgarh,Hilly Forests,2690.469480286639,2421,3,72760.43250260904,4842,156881,3,D/C 400 kV,GIS,Medium,12,2018,2020,807,4768
PROJ-4699,Rajasthan,Desert Plains,881.0,872,1,26206.97940614419,2076,120336,1,D/C 765 kV,AIS,Low,18,2015,2018,346,500
PROJ-5881,Jabalpur,Hilly Forests,1347.0,1667,2,66680.0,3000,255051,3,D/C 765 kV,AIS,High,12,2010,2012,500,1792
PROJ-7409,Delhi,Northern Plains,1517.0,1404,2,42120.0,2802,101088,3,D/C 400 kV,Hybrid,Medium,18,2014,2017,467,3280
PROJ-1530,Karnataka,Coastal Plains,1389.0,5669,2,170070.0,11346,353882,2,D/C 400 kV,GIS,Medium,12,2022,2025,1891,2965
PROJ-7626,Raipur,Hilly Forests,2012.0,1935,2,58154.24902624886,3876,139320,2,D/C 400 kV,Hybrid,Medium,18,2011,2014,646,3127
PROJ-8914,Jabalpur,Hilly Forests,2690.469480286639,2538,2,76140.0,5064,164462,4,D/C 400 kV,GIS,Medium,12,2022,2024,844,4771
PROJ-9551,Karnataka,Coastal Plains,962.0,925,2,32375.0,1110,22644,1,S/C 220 kV,AIS,Low,18,2016,2019,370,500
PROJ-4272,Karnataka,Coastal Plains,1160.0,1246,1,37380.0,2982,181916,1,D/C 765 kV,AIS,Medium,18,2018,2020,497,1337
PROJ-4896,Gujarat,Desert Plains,1733.0,1357,1,40740.0,2730,87934,3,D/C 400 kV,GIS,High,18,2014,2017,455,2921
PROJ-2089,Rajasthan,Desert Plains,1723.0,1607,1,48296.57787347903,3858,241050,2,D/C 765 kV,AIS,Low,12,2018,2022,643,3288
PROJ-5568,Rajasthan,Desert Plains,2690.469480286639,2531,3,77119.0,5070,164009,5,D/C 400 kV,GIS,High,12,2021,2024,845,4563
PROJ-7545,Raipur,Hilly Forests,1079.0,815,1,24450.0,1626,59495,2,D/C 400 kV,Hybrid,Medium,18,2021,2023,271,500
PROJ-7467,Bihar,Northern Plains,1650.0,1250,1,37500.0,1500,30600,4,S/C 220 kV,Hybrid,Low,12,2011,2014,500,2712
PROJ-2862,Jabalpur,Hilly Forests,2234.0,2663,2,79890.0,2001,57521,4,S/C 220 kV,GIS,High,18,2011,2014,667,2681
PROJ-7298,Odisha,Coastal Plains,2299.0,2753,2,110120.0,4956,421209,5,D/C 765 kV,AIS,High,18,2013,2015,826,4415
PROJ-6208,Raipur,Hilly Forests,1074.0,923,2,32305.0,969,19937,1,S/C 220 kV,GIS,Medium,18,2017,2019,323,500
PROJ-9605,Karnataka,Coastal Plains,1475.0,1242,2,34290.0,2970,170154,2,D/C 765 kV,GIS,Medium,18,2019,2021,495,1739
PROJ-4279,Gujarat,Desert Plains,1649.0,1468,2,46061.0,3510,198180,2,D/C 765 kV,GIS,Low,12,2019,2022,585,2718
PROJ-2003,Assam,Hilly Forests,2020.0,1937,1,58110.0,3486,290550,2,D/C 765 kV,Hybrid,High,18,2018,2021,581,2470
PROJ-1398,Assam,Hilly Forests,2222.0,1892,3,57896.0,4530,283800,4,D/C 765 kV,AIS,Low,12,2017,2020,755,4680
PROJ-9557,Karnataka,Coastal Plains,1012.0,727,1,29080.0,1308,109050,1,D/C 765 kV,Hybrid,High,12,2019,2023,218,500
PROJ-6821,Bihar,Northern Plains,1377.0,1503,2,60120.0,2706,229959,1,D/C 765 kV,Hybrid,High,12,2020,2022,451,1668
PROJ-1294,Odisha,Coastal Plains,1374.0,1497,1,52395.0,1572,35928,2,S/C 220 kV,AIS,Medium,12,2014,2017,524,3015
PROJ-6715,Raipur,Hilly Forests,1125.0,4645,2,139600.25153846302,11148,696750,4,D/C 765 kV,AIS,Medium,12,2010,2012,1858,2622
PROJ-2265,Raipur,Hilly Forests,1967.0,1762,1,56553.0,3510,130388,2,D/C 400 kV,Hybrid,High,12,2020,2024,585,2958
PROJ-2482,Chhattisgarh,Hilly Forests,1190.0,1380,1,48300.0,1449,33782,1,S/C 220 kV,AIS,Medium,12,2018,2020,483,1795
PROJ-8731,Odisha,Coastal Plains,1151.0,6110,1,244400.0,10998,916500,2,D/C 765 kV,AIS,High,18,2022,2026,1833,3082
PROJ-5758,Assam,Hilly Forests,1965.0,1646,1,57610.0,1728,40294,3,S/C 220 kV,Hybrid,Medium,12,2016,2020,576,2992
PROJ-4311,Bihar,Northern Plains,2690.469480286639,2153,2,64705.99387778491,5148,290655,3,D/C 765 kV,GIS,Low,18,2020,2024,858,4525
PROJ-4462,Gujarat,Desert Plains,1180.0,1593,2,63720.0,2868,238950,2,D/C 765 kV,AIS,High,12,2011,2015,478,1851
PROJ-2456,Bihar,Northern Plains,1959.0,2035,1,61050.0,4044,146520,4,D/C 400 kV,Hybrid,Medium,18,2017,2020,674,2982
PROJ-5725,Gujarat,Desert Plains,2645.0,3037,3,121480.0,5466,409995,3,D/C 765 kV,GIS,High,12,2016,2018,911,4611
PROJ-8997,Assam,Hilly Forests,924.0,481,2,14455.91409903137,1164,70707,1,D/C 765 kV,AIS,Low,12,2020,2023,194,500
PROJ-4249,Bihar,Northern Plains,1305.0,1253,1,37590.0,3006,187950,1,D/C 765 kV,AIS,Low,18,2018,2020,501,1318
PROJ-6752,Raipur,Hilly Forests,1588.0,1352,2,40632.8396297098,2712,97344,3,D/C 400 kV,Hybrid,Medium,12,2011,2015,452,3224
PROJ-5181,Chhattisgarh,Hilly Forests,2493.0,2566,3,89810.0,2694,62816,4,S/C 220 kV,Hybrid,Medium,18,2017,2019,898,4430
PROJ-3939,Chhattisgarh,Hilly Forests,1156.0,1164,1,37489.0,2328,83808,2,D/C 400 kV,Hybrid,High,18,2013,2015,388,500
PROJ-9271,Gujarat,Desert Plains,1446.0,1040,1,31256.03048439215,2502,156000,1,D/C 765 kV,Hybrid,Low,18,2020,2023,417,1623
PROJ-6085,Chhattisgarh,Hilly Forests,1383.0,1443,2,43290.0,2880,103896,2,D/C 400 kV,AIS,Medium,18,2020,2024,480,3069
PROJ-6057,Jabalpur,Hilly Forests,1414.0,5260,2,184100.0,5523,109450,3,S/C 220 kV,GIS,Medium,12,2014,2017,1841,3031
PROJ-2460,Raipur,Hilly Forests,1936.0,1936,2,61505.0,3864,139392,3,D/C 400 kV,AIS,High,18,2014,2017,644,2956
PROJ-2675,Karnataka,Coastal Plains,2690.469480286639,2735,2,82050.0,5484,177228,4,D/C 400 kV,GIS,Low,12,2015,2017,914,4238
PROJ-7875,Delhi,Northern Plains,1072.0,542,1,16260.0,1302,39024,1,D/C 400 kV,Hybrid,Low,18,2013,2015,217,500
PROJ-4278,Rajasthan,Desert Plains,1257.0,1172,1,35223.14204587269,2334,84384,2,D/C 400 kV,AIS,Medium,12,2018,2021,389,1572
PROJ-3595,Karnataka,Coastal Plains,1788.0,1730,1,51900.0,1302,35998,3,S/C 220 kV,GIS,High,12,2013,2017,434,3078
PROJ-7465,Bihar,Northern Plains,1265.0,5726,2,175942.0,11454,412272,3,D/C 400 kV,Hybrid,Medium,12,2019,2023,1909,3020
PROJ-4363,Karnataka,Coastal Plains,1981.0,1931,2,57930.0,2028,47271,2,S/C 220 kV,Hybrid,Medium,12,2014,2016,676,2921
PROJ-8224,Bihar,Northern Plains,902.0,795,2,23892.83099528054,1932,119250,1,D/C 765 kV,AIS,Medium,12,2021,2024,322,500
PROJ-1668,Rajasthan,Desert Plains,1260.0,1125,1,33810.60989898189,2700,168750,1,D/C 765 kV,AIS,Low,18,2010,2013,450,1385
PROJ-2919,Raipur,Hilly Forests,1550.0,1505,2,45150.0,3612,110527,2,D/C 400 kV,Hybrid,Low,18,2016,2018,602,2581
PROJ-5402,Rajasthan,Desert Plains,1317.0,4658,2,139740.0,11178,342084,2,D/C 400 kV,Hybrid,Low,18,2010,2012,1863,3207
PROJ-7180,Bihar,Northern Plains,1896.0,1811,1,63385.0,1902,43464,3,S/C 220 kV,AIS,Medium,12,2017,2021,634,2868
PROJ-1645,Chhattisgarh,Hilly Forests,2472.0,2890,2,115600.0,5202,433500,4,D/C 765 kV,Hybrid,High,12,2015,2017,867,4450
PROJ-4288,Assam,Hilly Forests,1011.0,1063,2,30116.0,2130,83977,1,D/C 400 kV,Hybrid,Low,12,2015,2017,355,500
PROJ-6096,Karnataka,Coastal Plains,1591.0,2067,2,62121.3605877294,1554,45474,2,S/C 220 kV,GIS,High,18,2018,2022,518,1716
PROJ-1497,Jabalpur,Hilly Forests,1288.0,980,1,32165.0,2364,147000,3,D/C 765 kV,AIS,Medium,18,2015,2018,394,2904
PROJ-6841,Karnataka,Coastal Plains,1800.0,1793,2,55730.0,3588,139854,2,D/C 400 kV,AIS,High,12,2020,2023,598,3418
PROJ-5560,Assam,Hilly Forests,2592.0,3227,3,96810.0,5808,484050,5,D/C 765 kV,Hybrid,High,18,2010,2013,968,4678
PROJ-4914,Chhattisgarh,Hilly Forests,1297.0,870,2,26146.871655212664,1722,54309,1,D/C 400 kV,GIS,Medium,18,2017,2021,287,500
PROJ-4062,Assam,Hilly Forests,1642.0,1286,2,38580.0,2586,83333,1,D/C 400 kV,GIS,Low,12,2022,2025,431,1267
PROJ-3967,Raipur,Hilly Forests,1562.0,1082,1,32460.0,2598,77904,4,D/C 400 kV,Hybrid,Low,18,2022,2025,433,3055
PROJ-1789,Bihar,Northern Plains,2210.0,2066,2,72310.0,2169,44626,4,S/C 220 kV,GIS,Medium,18,2018,2020,723,2989
PROJ-1699,Karnataka,Coastal Plains,2154.0,2397,2,71910.0,2517,57528,3,S/C 220 kV,AIS,Medium,12,2012,2015,839,4439
PROJ-5884,Karnataka,Coastal Plains,1139.0,734,2,25690.0,771,15854,1,S/C 220 kV,GIS,Medium,18,2019,2022,257,500
PROJ-3353,Delhi,Northern Plains,1549.0,1259,1,37837.82921139396,2508,81583,1,D/C 400 kV,GIS,High,12,2021,2023,418,1390
PROJ-5801,Jabalpur,Hilly Forests,1503.0,1570,2,62800.0,2826,240210,2,D/C 765 kV,Hybrid,High,18,2016,2019,471,2874
PROJ-7576,Gujarat,Desert Plains,1085.0,7531,1,226335.73613265125,5652,165682,4,S/C 220 kV,AIS,High,18,2010,2013,1884,3045
PROJ-7131,Gujarat,Desert Plains,1993.0,1852,1,50463.0,4452,277800,2,D/C 765 kV,Hybrid,Low,12,2020,2024,742,2658
PROJ-4244,Chhattisgarh,Hilly Forests,2572.0,2771,3,83130.0,2910,67834,4,S/C 220 kV,Hybrid,Medium,12,2021,2023,970,4342
PROJ-5092,Bihar,Northern Plains,1021.0,898,2,28554.0,2172,122128,1,D/C 765 kV,AIS,Low,18,2021,2024,362,500
PROJ-9530,Rajasthan,Desert Plains,1478.0,2385,1,71678.49298584161,1791,54855,2,S/C 220 kV,Hybrid,High,12,2010,2012,597,2813
